SCHOOL CODE,COUNTY,PUBLIC/  PRIVATE,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,# UP-TO-DATE,% UP-TO-DATE,# CONDITIONAL,% CONDITIONAL,# PME,% PME,# PBE,% PBE,# PRE-JAN PBE,% PRE-JAN PBE,# HEALTH CARE PRACTITIONER COUNSELED PBE,% HEALTH CARE PRACTITIONER COUNSELED PBE,# RELIGIOUS PBE,% RELIGIOUS PBE,# DTP,% DTP,# POLIO,% POLIO,# MMR,% MMR,# HEPB,% HEPB,# VARI,% VARI,REPORTED
6001481,ALAMEDA,PUBLIC,NEWARK UNIFIED,NEWARK,JAMES A. GRAHAM ELEMENTARY,50,20,40,29,58,0,0,1,2,0,0,0,0,1,2,42,84,40,80,41,82,46,92,47,94,Y
6001499,ALAMEDA,PUBLIC,NEWARK UNIFIED,NEWARK,JAMES L. BUNKER ELEMENTARY,74,72,97,1,1,0,0,1,1,0,0,1,1,0,0,73,99,73,99,72,97,73,99,73,99,Y
6001507,ALAMEDA,PUBLIC,NEWARK UNIFIED,NEWARK,JOHN F. KENNEDY ELEMENTARY,49,44,90,2,4,3,6,0,0,0,0,0,0,0,0,44,90,44,90,46,94,46,94,45,92,Y
6001523,ALAMEDA,PUBLIC,NEWARK UNIFIED,NEWARK,LINCOLN ELEMENTARY,99,90,91,7,7,1,1,1,1,0,0,1,1,0,0,90,91,94,95,93,94,95,96,95,96,Y
6001531,ALAMEDA,PUBLIC,NEWARK UNIFIED,NEWARK,LOUIS MILANI ELEMENTARY,48,45,94,3,6,0,0,0,0,0,0,0,0,0,0,46,96,46,96,46,96,47,98,46,96,Y
6002273,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ACORN WOODLAND ELEMENTARY,56,52,93,4,7,0,0,0,0,0,0,0,0,0,0,52,93,54,96,53,95,55,98,54,96,Y
6001630,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ALLENDALE ELEMENTARY,91,47,52,44,48,0,0,0,0,0,0,0,0,0,0,48,53,50,55,48,53,55,60,55,60,Y
114363,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,AMERICAN INDIAN PUBLIC CHARTER SCHOOL II,40,33,83,7,18,0,0,0,0,0,0,0,0,0,0,38,95,39,98,34,85,40,100,39,98,Y
6118608,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ASCEND,48,43,90,5,10,0,0,0,0,0,0,0,0,0,0,43,90,44,92,45,94,45,94,46,96,Y
109819,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ASPIRE BERKLEY MAYNARD ACADEMY,65,64,98,0,0,0,0,1,2,0,0,1,2,0,0,64,98,64,98,64,98,64,98,64,98,Y
128413,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ASPIRE COLLEGE ACADEMY,45,44,98,0,0,0,0,1,2,0,0,0,0,1,2,44,98,44,98,44,98,44,98,44,98,Y
120188,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ASPIRE ERES ACADEMY,22,22,100,0,0,0,0,0,0,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,Y
108803,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ASPIRE MILLSMONT ACADEMY, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6117568,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ASPIRE MONARCH ACADEMY,66,65,98,0,0,1,2,0,0,0,0,0,0,0,0,65,98,65,98,65,98,65,98,65,98,Y
130732,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ASPIRE TRIUMPH TECHNOLOGY ACADEMY,43,40,93,3,7,0,0,0,0,0,0,0,0,0,0,41,95,40,93,41,95,43,100,43,100,Y
6001655,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,BELLA VISTA ELEMENTARY,113,78,69,35,31,0,0,0,0,0,0,0,0,0,0,88,78,86,76,82,73,103,91,109,96,Y
6002075,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,BRIDGES ACADEMY,88,25,28,63,72,0,0,0,0,0,0,0,0,0,0,29,33,27,31,27,31,30,34,28,32,Y
6001663,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,BROOKFIELD ELEMENTARY,54,30,56,24,44,0,0,0,0,0,0,0,0,0,0,33,61,34,63,32,59,38,70,41,76,Y
6001689,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,BURCKHALTER ELEMENTARY,33,27,82,6,18,0,0,0,0,0,0,0,0,0,0,29,88,30,91,29,88,31,94,33,100,Y
6001697,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,CARL B. MUNCK ELEMENTARY,48,47,98,1,2,0,0,0,0,0,0,0,0,0,0,47,98,47,98,47,98,48,100,48,100,Y
6001648,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,CHABOT ELEMENTARY,101,91,90,8,8,0,0,2,2,0,0,2,2,0,0,95,94,93,92,94,93,96,95,98,97,Y
6001739,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,CLEVELAND ELEMENTARY,71,69,97,2,3,0,0,0,0,0,0,0,0,0,0,70,99,70,99,71,100,70,99,71,100,Y
115204,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,COMMUNITY UNITED ELEMENTARY,96,92,96,4,4,0,0,0,0,0,0,0,0,0,0,93,97,95,99,93,97,95,99,96,100,Y
114454,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,CONSERVATORY OF VOCAL INSTRUMENTAL ARTS,23,19,83,4,17,0,0,0,0,0,0,0,0,0,0,23,100,19,83,23,100,23,100,23,100,Y
6001754,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,CROCKER HIGHLANDS ELEMENTARY,68,62,91,3,4,2,3,1,1,1,1,0,0,0,0,63,93,62,91,65,96,65,96,65,96,Y
100123,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,EAST OAKLAND LEADERSHIP ACADEMY,27,27,100,0,0,0,0,0,0,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,Y
115600,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,EAST OAKLAND PRIDE ELEMENTARY,54,17,31,37,69,0,0,0,0,0,0,0,0,0,0,19,35,21,39,22,41,20,37,22,41,Y
6001812,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,EMERSON ELEMENTARY,74,66,89,7,9,0,0,1,1,1,1,0,0,0,0,70,95,72,97,70,95,71,96,71,96,Y
102988,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ENCOMPASS ACADEMY ELEMENTARY,54,14,26,40,74,0,0,0,0,0,0,0,0,0,0,15,28,14,26,15,28,16,30,17,31,Y
6002190,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,ESPERANZA ELEMENTARY,56,53,95,3,5,0,0,0,0,0,0,0,0,0,0,54,96,53,95,54,96,55,98,56,100,Y
6001820,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,FRANKLIN ELEMENTARY,125,123,98,2,2,0,0,0,0,0,0,0,0,0,0,125,100,125,100,124,99,124,99,125,100,Y
112813,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,FRED T. KOREMATSU DISCOVERY ACADEMY,95,89,94,6,6,0,0,0,0,0,0,0,0,0,0,91,96,90,95,90,95,89,94,93,98,Y
6001838,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,FRUITVALE ELEMENTARY,67,61,91,6,9,0,0,0,0,0,0,0,0,0,0,63,94,62,93,63,94,63,94,64,96,Y
115576,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,FUTURES ELEMENTARY,51,48,94,3,6,0,0,0,0,0,0,0,0,0,0,49,96,50,98,49,96,50,98,50,98,Y
6001846,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,GARFIELD ELEMENTARY,147,105,71,42,29,0,0,0,0,0,0,0,0,0,0,123,84,127,86,113,77,139,95,139,95,Y
6001853,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,GLENVIEW ELEMENTARY,77,15,19,62,81,0,0,0,0,0,0,0,0,0,0,16,21,17,22,15,19,19,25,20,26,Y
115584,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,GLOBAL FAMILY,98,97,99,1,1,0,0,0,0,0,0,0,0,0,0,98,100,98,100,98,100,97,99,98,100,Y
6001879,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,GRASS VALLEY ELEMENTARY,63,33,52,30,48,0,0,0,0,0,0,0,0,0,0,38,60,40,63,42,67,47,75,52,83,Y
115618,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,GREENLEAF ELEMENTARY,94,20,21,74,79,0,0,0,0,0,0,0,0,0,0,24,26,30,32,23,24,34,36,35,37,Y
6001911,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,HILLCREST ELEMENTARY,44,37,84,7,16,0,0,0,0,0,0,0,0,0,0,41,93,43,98,44,100,40,91,44,100,Y
121376,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,HOME AND HOSPITAL PROGRAM, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6057046,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,HOOVER ELEMENTARY,72,31,43,41,57,0,0,0,0,0,0,0,0,0,0,34,47,36,50,35,49,38,53,40,56,Y
6001929,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,HORACE MANN ELEMENTARY,92,77,84,15,16,0,0,0,0,0,0,0,0,0,0,82,89,84,91,79,86,85,92,90,98,Y
6001713,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,HOWARD ELEMENTARY,45,25,56,20,44,0,0,0,0,0,0,0,0,0,0,34,76,35,78,34,76,35,78,37,82,Y
6114011,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,"INDEPENDENT STUDY, SOJOURNER TRUTH", ,,,,,,,,,,,,,,,,,,,,,,,,,N
121210,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,INFANT AND PRESCHOOL PROGRAM, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6118616,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,INTERNATIONAL COMMUNITY,50,38,76,12,24,0,0,0,0,0,0,0,0,0,0,43,86,42,84,40,80,44,88,46,92,Y
6001945,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,JOAQUIN MILLER ELEMENTARY,77,57,74,20,26,0,0,0,0,0,0,0,0,0,0,64,83,64,83,66,86,67,87,71,92,Y
6001895,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,KAISER ELEMENTARY,56,51,91,4,7,0,0,1,2,0,0,1,2,0,0,54,96,52,93,54,96,55,98,55,98,Y
6096523,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,LA ESCUELITA ELEMENTARY,64,50,78,14,22,0,0,0,0,0,0,0,0,0,0,54,84,59,92,53,83,61,95,62,97,Y
6001978,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,LAFAYETTE ELEMENTARY,27,23,85,4,15,0,0,0,0,0,0,0,0,0,0,23,85,24,89,24,89,27,100,27,100,Y
6001994,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,LAUREL ELEMENTARY,102,25,25,77,75,0,0,0,0,0,0,0,0,0,0,28,27,26,25,27,26,31,30,33,32,Y
115592,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,LEARNING WITHOUT LIMITS,72,72,100,0,0,0,0,0,0,0,0,0,0,0,0,72,100,72,100,72,100,72,100,72,100,Y
130633,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,LIGHTHOUSE COMMUNITY CHARTER,48,48,100,0,0,0,0,0,0,0,0,0,0,0,0,48,100,48,100,48,100,48,100,48,100,Y
6002018,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,LINCOLN ELEMENTARY,110,100,91,10,9,0,0,0,0,0,0,0,0,0,0,105,95,106,96,105,95,108,98,109,99,Y
6002182,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,MADISON PARK ACADEMY TK-5,66,61,92,5,8,0,0,0,0,0,0,0,0,0,0,61,92,64,97,63,95,64,97,65,98,Y
6002042,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,MANZANITA COMMUNITY,71,53,75,18,25,0,0,0,0,0,0,0,0,0,0,61,86,58,82,58,82,57,80,68,96,Y
110247,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,MANZANITA SEED,100,89,89,11,11,0,0,0,0,0,0,0,0,0,0,94,94,93,93,93,93,93,93,98,98,Y
6002059,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,MARKHAM ELEMENTARY,100,77,77,23,23,0,0,0,0,0,0,0,0,0,0,82,82,85,85,86,86,93,93,96,96,Y
6072235,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,"MARTIN LUTHER KING, JR. ELEMENTARY",67,25,37,42,63,0,0,0,0,0,0,0,0,0,0,29,43,35,52,36,54,63,94,61,91,Y
6118640,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,MELROSE LEADERSHIP ACADEMY,73,37,51,36,49,0,0,0,0,0,0,0,0,0,0,49,67,43,59,50,68,44,60,51,70,Y
6002083,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,MONTCLAIR ELEMENTARY,106,76,72,29,27,0,0,1,1,1,1,0,0,0,0,87,82,86,81,91,86,91,86,99,93,Y
6001903,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,NEW HIGHLAND ACADEMY,95,82,86,13,14,0,0,0,0,0,0,0,0,0,0,83,87,89,94,84,88,91,96,94,99,Y
6117972,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,NORTH OAKLAND COMMUNITY CHARTER,22,17,77,5,23,0,0,0,0,0,0,0,0,0,0,17,77,18,82,19,86,19,86,21,95,Y
6002091,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,PARKER ELEMENTARY,64,35,55,29,45,0,0,0,0,0,0,0,0,0,0,44,69,42,66,41,64,52,81,56,88,Y
6002109,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,PERALTA ELEMENTARY,54,44,81,5,9,0,0,5,9,0,0,5,9,0,0,46,85,47,87,47,87,47,87,49,91,Y
6002117,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,PIEDMONT AVENUE ELEMENTARY,58,39,67,19,33,0,0,0,0,0,0,0,0,0,0,47,81,49,84,45,78,52,90,57,98,Y
6002125,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,PREPARATORY LITERARY ACADEMY OF CULTURAL EXCELLENCE,55,41,75,14,25,0,0,0,0,0,0,0,0,0,0,47,85,49,89,44,80,52,95,53,96,Y
110239,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,REACH ACADEMY,90,65,72,25,28,0,0,0,0,0,0,0,0,0,0,67,74,69,77,65,72,71,79,71,79,Y
6002141,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,REDWOOD HEIGHTS ELEMENTARY,52,49,94,3,6,0,0,0,0,0,0,0,0,0,0,51,98,51,98,50,96,51,98,50,96,Y
6117394,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,REEMS -ERNESTINE C.- ACADEMY OF TECHNOLOGY AND ART, ,,,,,,,,,,,,,,,,,,,,,,,,,N
110262,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,RISE COMMUNITY,44,37,84,7,16,0,0,0,0,0,0,0,0,0,0,41,93,43,98,39,89,43,98,43,98,Y
110254,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,SANKOFA ACADEMY,57,38,67,17,30,1,2,1,2,0,0,1,2,0,0,43,75,46,81,42,74,49,86,49,86,Y
6002174,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,SEQUOIA ELEMENTARY,96,83,86,13,14,0,0,0,0,0,0,0,0,0,0,88,92,89,93,87,91,89,93,92,96,Y
100792,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,THINK COLLEGE NOW,50,42,84,7,14,1,2,0,0,0,0,0,0,0,0,43,86,44,88,45,90,46,92,47,94,Y
6002216,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,THORNHILL ELEMENTARY,77,11,14,66,86,0,0,0,0,0,0,0,0,0,0,13,17,13,17,11,14,17,22,16,21,Y
123711,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,VINCENT ACADEMY,24,23,96,0,0,0,0,1,4,0,0,0,0,1,4,23,96,23,96,23,96,23,96,23,96,Y
109983,ALAMEDA,PUBLIC,OAKLAND UNIFIED,OAKLAND,WORLD ACADEMY, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6002281,ALAMEDA,PUBLIC,PIEDMONT CITY UNIFIED,PIEDMONT,BEACH ELEMENTARY,40,37,93,2,5,0,0,1,3,0,0,1,3,0,0,39,98,39,98,39,98,37,93,39,98,Y
6002299,ALAMEDA,PUBLIC,PIEDMONT CITY UNIFIED,PIEDMONT,HAVENS ELEMENTARY,63,60,95,2,3,0,0,1,2,1,2,0,0,0,0,62,98,62,98,62,98,60,95,62,98,Y
6002307,ALAMEDA,PUBLIC,PIEDMONT CITY UNIFIED,PIEDMONT,WILDWOOD ELEMENTARY,41,34,83,4,10,2,5,1,2,0,0,1,2,0,0,38,93,38,93,37,90,34,83,38,93,Y
6002315,ALAMEDA,PUBLIC,PLEASANTON UNIFIED,PLEASANTON,ALISAL ELEMENTARY,104,100,96,3,3,0,0,1,1,0,0,1,1,0,0,102,98,103,99,102,98,102,98,103,99,Y
130013,ALAMEDA,PUBLIC,PLEASANTON UNIFIED,PLEASANTON,AMADOR VALLEY ADULT AND COMMUNITY EDUCATION, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6001366,ALAMEDA,PUBLIC,PLEASANTON UNIFIED,PLEASANTON,DONLON ELEMENTARY,112,110,98,2,2,0,0,0,0,0,0,0,0,0,0,112,100,112,100,110,98,112,100,112,100,Y
6002323,ALAMEDA,PUBLIC,PLEASANTON UNIFIED,PLEASANTON,FAIRLANDS ELEMENTARY,140,138,99,1,1,0,0,1,1,0,0,1,1,0,0,139,99,139,99,138,99,139,99,139,99,Y
6114318,ALAMEDA,PUBLIC,PLEASANTON UNIFIED,PLEASANTON,HENRY P. MOHR ELEMENTARY,100,98,98,2,2,0,0,0,0,0,0,0,0,0,0,99,99,100,100,99,99,100,100,100,100,Y
6001416,ALAMEDA,PUBLIC,PLEASANTON UNIFIED,PLEASANTON,LYDIKSEN ELEMENTARY,110,103,94,3,3,0,0,4,4,0,0,4,4,0,0,105,95,105,95,105,95,103,94,104,95,Y
6117600,ALAMEDA,PUBLIC,PLEASANTON UNIFIED,PLEASANTON,PHOEBE APPERSON HEARST ELEMENTARY,103,102,99,0,0,0,0,1,1,0,0,1,1,0,0,102,99,102,99,102,99,102,99,102,99,Y
6002349,ALAMEDA,PUBLIC,PLEASANTON UNIFIED,PLEASANTON,VALLEY VIEW ELEMENTARY,77,66,86,3,4,8,10,0,0,0,0,0,0,0,0,69,90,68,88,68,88,68,88,69,90,Y
6089361,ALAMEDA,PUBLIC,PLEASANTON UNIFIED,PLEASANTON,VINTAGE HILLS ELEMENTARY,105,101,96,3,3,1,1,0,0,0,0,0,0,0,0,103,98,103,98,102,97,103,98,104,99,Y
6002356,ALAMEDA,PUBLIC,PLEASANTON UNIFIED,PLEASANTON,WALNUT GROVE ELEMENTARY,107,101,94,1,1,0,0,5,5,0,0,5,5,0,0,102,95,102,95,102,95,101,94,102,95,Y
6002372,ALAMEDA,PUBLIC,SAN LEANDRO UNIFIED,SAN LEANDRO,GARFIELD ELEMENTARY,62,60,97,0,0,0,0,2,3,0,0,0,0,2,3,60,97,60,97,60,97,60,97,60,97,Y
6002398,ALAMEDA,PUBLIC,SAN LEANDRO UNIFIED,SAN LEANDRO,JEFFERSON ELEMENTARY,96,95,99,1,1,0,0,0,0,0,0,0,0,0,0,95,99,96,100,96,100,95,99,96,100,Y
6002414,ALAMEDA,PUBLIC,SAN LEANDRO UNIFIED,SAN LEANDRO,MADISON ELEMENTARY,60,58,97,1,2,0,0,1,2,0,0,0,0,1,2,59,98,58,97,59,98,59,98,59,98,Y
6002422,ALAMEDA,PUBLIC,SAN LEANDRO UNIFIED,SAN LEANDRO,MCKINLEY ELEMENTARY,83,82,99,0,0,0,0,1,1,0,0,0,0,1,1,82,99,82,99,82,99,82,99,82,99,Y
6002430,ALAMEDA,PUBLIC,SAN LEANDRO UNIFIED,SAN LEANDRO,MONROE ELEMENTARY,60,57,95,3,5,0,0,0,0,0,0,0,0,0,0,59,98,60,100,59,98,59,98,60,100,Y
6002448,ALAMEDA,PUBLIC,SAN LEANDRO UNIFIED,SAN LEANDRO,ROOSEVELT ELEMENTARY,83,76,92,3,4,0,0,4,5,0,0,0,0,4,5,79,95,79,95,77,93,78,94,79,95,Y
6002455,ALAMEDA,PUBLIC,SAN LEANDRO UNIFIED,SAN LEANDRO,WASHINGTON ELEMENTARY,47,46,98,1,2,0,0,0,0,0,0,0,0,0,0,46,98,47,100,47,100,47,100,47,100,Y
6002463,ALAMEDA,PUBLIC,SAN LEANDRO UNIFIED,SAN LEANDRO,WILSON ELEMENTARY,108,104,96,3,3,0,0,1,1,0,0,0,0,1,1,107,99,106,98,105,97,106,98,107,99,Y
6002521,ALAMEDA,PUBLIC,SAN LORENZO UNIFIED,HAYWARD,COLONIAL ACRES ELEMENTARY,137,137,100,0,0,0,0,0,0,0,0,0,0,0,0,137,100,137,100,137,100,137,100,137,100,Y
6002653,ALAMEDA,PUBLIC,SAN LORENZO UNIFIED,HAYWARD,LORENZO MANOR ELEMENTARY,122,110,90,9,7,0,0,3,2,3,2,0,0,0,0,113,93,117,96,116,95,118,97,115,94,Y
6002539,ALAMEDA,PUBLIC,SAN LORENZO UNIFIED,SAN LEANDRO,CORVALLIS ELEMENTARY,96,93,97,3,3,0,0,0,0,0,0,0,0,0,0,94,98,94,98,93,97,95,99,94,98,Y
6002620,ALAMEDA,PUBLIC,SAN LORENZO UNIFIED,SAN LEANDRO,HILLSIDE ELEMENTARY,107,104,97,2,2,0,0,1,1,1,1,0,0,0,0,106,99,106,99,105,98,105,98,106,99,Y
6002505,ALAMEDA,PUBLIC,SAN LORENZO UNIFIED,SAN LORENZO,BAY ELEMENTARY,94,85,90,9,10,0,0,0,0,0,0,0,0,0,0,87,93,93,99,91,97,92,98,94,100,Y
6002547,ALAMEDA,PUBLIC,SAN LORENZO UNIFIED,SAN LORENZO,DAYTON ELEMENTARY,95,84,88,8,8,0,0,3,3,3,3,0,0,0,0,85,89,89,94,87,92,92,97,91,96,Y
6002554,ALAMEDA,PUBLIC,SAN LORENZO UNIFIED,SAN LORENZO,DEL REY ELEMENTARY,102,98,96,4,4,0,0,0,0,0,0,0,0,0,0,101,99,101,99,98,96,102,100,102,100,Y
6002604,ALAMEDA,PUBLIC,SAN LORENZO UNIFIED,SAN LORENZO,GRANT ELEMENTARY,89,86,97,2,2,0,0,1,1,0,0,0,0,1,1,87,98,87,98,87,98,87,98,88,99,Y
6002612,ALAMEDA,PUBLIC,SAN LORENZO UNIFIED,SAN LORENZO,HESPERIAN ELEMENTARY,138,134,97,3,2,0,0,1,1,1,1,0,0,0,0,134,97,135,98,134,97,136,99,136,99,Y
6002711,ALAMEDA,PUBLIC,SUNOL GLEN UNIFIED,SUNOL,SUNOL GLEN ELEMENTARY,34,25,74,7,21,1,3,1,3,1,3,0,0,0,0,31,91,27,79,32,94,28,82,31,91,Y
6204697,ALAMEDA,PRIVATE,,ALAMEDA,CHINESE CHRISTIAN SCHOOLS–ALAMEDA,22,21,95,1,5,0,0,0,0,0,0,0,0,0,0,21,95,21,95,21,95,22,100,22,100,Y
6922470,ALAMEDA,PRIVATE,,ALAMEDA,RISING STAR MONTESSORI SCHOOL,15,9,60,4,27,1,7,1,7,1,7,0,0,0,0,9,60,9,60,9,60,13,87,13,87,Y
6965891,ALAMEDA,PRIVATE,,ALAMEDA,ST. JOSEPH ELEMENTARY,21,18,86,2,10,0,0,1,5,0,0,1,5,0,0,18,86,19,90,19,90,20,95,19,90,Y
6973077,ALAMEDA,PRIVATE,,ALAMEDA,ST. PHILIP NERI ELEMENTARY,23,19,83,4,17,0,0,0,0,0,0,0,0,0,0,21,91,19,83,21,91,23,100,23,100,Y
6972533,ALAMEDA,PRIVATE,,BERKELEY,"ACADEMY, THE", ,,,,,,,,,,,,,,,,,,,,,,,,,N
6135743,ALAMEDA,PRIVATE,,BERKELEY,AMERICAN INTERNATIONAL MONTESSORI SCHOOL,18,17,94,1,6,0,0,0,0,0,0,0,0,0,0,18,100,18,100,17,94,18,100,18,100,Y
6142236,ALAMEDA,PRIVATE,,BERKELEY,BERKELEY ROSE SCHOOL,23,3,13,0,0,0,0,20,87,0,0,20,87,0,0,3,13,3,13,3,13,3,13,3,13,Y
6972723,ALAMEDA,PRIVATE,,BERKELEY,BERKWOOD HEDGE,17,9,53,6,35,0,0,2,12,0,0,0,0,2,12,13,76,11,65,12,71,10,59,11,65,Y
6900757,ALAMEDA,PRIVATE,,BERKELEY,ECOLE BILINGUE DE BERKELEY,68,41,60,19,28,0,0,8,12,2,3,6,9,0,0,44,65,50,74,53,78,58,85,60,88,Y
6139273,ALAMEDA,PRIVATE,,BERKELEY,GLOBAL MONTESSORI INTERNATIONAL SCHOOL, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6973085,ALAMEDA,PRIVATE,,BERKELEY,SCHOOL OF THE MADELEINE,31,26,84,5,16,0,0,0,0,0,0,0,0,0,0,28,90,30,97,29,94,29,94,31,100,Y
6967442,ALAMEDA,PRIVATE,,BERKELEY,THE BERKELEY SCHOOL,18,17,94,0,0,0,0,1,6,0,0,1,6,0,0,17,94,17,94,17,94,17,94,17,94,Y
7045552,ALAMEDA,PRIVATE,,BERKELEY,VIA CENTER, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6994651,ALAMEDA,PRIVATE,,BERKELEY,WALDEN CENTER AND SCHOOL,11,7,64,3,27,0,0,1,9,0,0,1,9,0,0,9,82,7,64,10,91,7,64,8,73,Y
6141592,ALAMEDA,PRIVATE,,CASTRO VALLEY,A SHEPHERD'S HEART CHRISTIAN SCHOOL, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6970651,ALAMEDA,PRIVATE,,CASTRO VALLEY,OUR LADY OF GRACE SCHOOL,38,38,100,0,0,0,0,0,0,0,0,0,0,0,0,38,100,38,100,38,100,38,100,38,100,Y
6913131,ALAMEDA,PRIVATE,,CASTRO VALLEY,REDWOOD CHRISTIAN ELEMENTARY,46,46,100,0,0,0,0,0,0,0,0,0,0,0,0,46,100,46,100,46,100,46,100,46,100,Y
7103989,ALAMEDA,PRIVATE,,DUBLIN,"QUARRY LANE SCHOOL, THE",43,40,93,2,5,0,0,1,2,1,2,0,0,0,0,41,95,42,98,41,95,41,95,42,98,Y
6959878,ALAMEDA,PRIVATE,,DUBLIN,ST. PHILIP LUTHERAN, ,,,,,,,,,,,,,,,,,,,,,,,,,N
